connector	count
HNF4A_LEF1	1
ITGB1_PIK3CA	1
RLN2_TNF	1
GSTP1_IL6	2
HNF4A_ZSCAN21	1
FAS_FASLG	166
HRAS_PTEN	1
COPB1_HLA-G	1
SNAP25_SYNRG	1
PAX7_SPPL2C	1
GADD45A_NFYA	2
GADD45A_NFYC	1
GADD45A_NFYB	1
EGFR_WNT1	1
TRAF3_MAP3K14	5
COPB1_HLA-A	1
MAPKAPK5_MKNK1	3
SP3_STAT3	2
APOA1_SLC2A9	1
MUC5AC_PAK2	1
SP3_STAT1	2
BUB1B_HDAC2	1
BUB1B_HDAC1	1
PLK1_TUBB2A	1
UBE2M_RNF7	1
DIAPH1_ENAH	1
HBE1_OR51AB1P	1
ITGB1_PIK3R1	2
MAP2K1_CXCL12	2
RAD51_TOP1	1
PLCG2_VAV1	2
ADCY5_GNB1	1
ALPL_MTHFR	1
MECP2_WBP4	1
PLCG2_VAV2	1
MECP2_WBP5	1
ADCY5_GNAS	1
TP53_STX6	1
AGT_NR0B2	1
KIT_HMGXB3	1
SLC24A2_SLC24A5	1
NAT2_APOE	1
CAMK1_YWHAQ	1
KLC1_BAP1	1
SKP1_FBXO25	1
IL15_NCR1	1
IL15_NCR3	1
SKP1_FBXO18	1
EGFR_PTGS2	18
NAT1_CYP17A1	1
APBA2_CLSTN3	2
MAPK1_MKNK1	4
APBA2_CLSTN2	2
APBA2_CLSTN1	3
SCT_NR0B2	1
IFNB1_TBK1	3
PPP2CB_PPP2R1B	4
PPP2CB_PPP2R1A	3
MUC1_MUC16	8
CDKN1A_TBP	1
SKP1_FBXO11	1
ADIPOR1_WDR17	1
SKP1_FBXO15	1
CAV1_MGAT3	1
SLC7A5_SLC7A5P1	1
SLC7A5_SLC7A5P2	1
MAGEA1_MECP2	1
TRIM36_CENPH	1
ATP6V0D1_ATP6V1F	1
ITGB5_SGCE	1
ATP6V0D1_ATP6V1D	1
MARK2_UTRN	1
C1QBP_CD8A	1
ALPL_BGLAP	9
CD36_CD44	1
CD36_CD47	1
PPP2CB_PPP2R2A	2
PPP2CB_PPP2R2B	1
PPP2CB_PPP2R2C	2
COL1A1_HLA-A	1
CCR6_CCR7	2
CCR6_CCR8	1
RNF213_RAPGEF4-AS1	1
CHAT_MAPK1	1
EGFR_PTH1R	1
CDC42EP1_CDC42EP4	2
CDC42EP1_CDC42EP5	2
NFKB2_TNF	7
CALR_MBL2	2
ERCC5_NR1H2	1
CCR6_CCR2	1
COL5A1_COL6A1	3
STAT1_ZNF467	1
PPP2CB_PPP2R3A	1
PPP2CB_PPP2R3B	1
MTHFR_TNFRSF1B	1
KCNQ1_PKN2	1
HS6ST2_HS6ST3	1
IDO1_NFKB1	1
GDNF_HSP90AA1	1
GRIK5_GRIN2D	1
STAT1_DNAJA3	1
MAPK8_TBL1X	1
LAMB2_BCAM	1
ABL1_ROCK1	1
ATXN1_PQBP1	1
PPP2CB_PPP2R5A	1
EGR1_RCN2	1
PAX2_ROBO2	1
ANK1_NFASC	1
KDR_PLCG2	1
CCL3_TGFB1	1
MUC1_MUC5B	3
KDR_PLCG1	5
DDX6_DCP1A	1
REG1A_SPINK1	1
KIF5A_STAT4	1
CFTR_MYO6	1
PPP2CB_PPP2R5D	1
CCR5_IFNG	5
NQO1_PON2	1
NQO1_PON1	2
RPN1_RPN2	4
CDKN1A_ERCC2	1
CSNK2A1_ASIC3	1
ARL14_RPL6P8	1
CDH12_XRCC1	1
CDKN1A_ERCC6	1
TP53_KLF4	3
ABCB1_SLC22A11	1
CCKBR_RAF1	1
APP_IAPP	1
ADCY8_NSMCE2	1
PRKCD_PKN1	1
ABCB1_SLC22A16	1
CDKN1A_TK1	1
PRKCD_PKN2	2
APOH_PF4	1
NR1H2_NR1D1	1
CRH_IL18	2
HNRNPD_IL6	1
CDH2_CDH3	1
HDAC5_KAT5	1
CSK_TXK	1
CDH2_CDH4	1
NFE2_SPTA1	1
CDH2_CDH5	4
PLTP_OSCP1	1
PRKCA_VIM	4
CD44_TGFB1	2
CDC25A_CDK7	1
CXCR1_PRKG1	1
CDC25A_CDK6	1
SLC12A5_ELMO2	1
CDC25A_CDK2	6
SOD2_TFAP2A	1
CD2_CD80	1
GJA8_PEPC	1
MT2A_RNF13	1
HMGB1_TPI1	1
UBE2D1_HGS	1
SMAD4_NOTCH4	1
BCL2L1_DYNLL1	1
BRD8_KDM3B	1
SNORA52_SNORA19	1
EIF4A1_EIF4A2	2
PTPN2_SRC	2
ASS1_ASS1P3	1
BAD_EGFR	1
ASS1_ASS1P4	1
ASS1_ASS1P1	1
ASS1_ASS1P7	1
FGF2_ITGA5	1
CD3E_CD3EAP	1
HLA-C_KIR2DL1	17
UTS2_ACE2	1
PAFAH2_PLA2G7	1
CEACAM3_SRC	1
HLA-C_KIR2DL2	9
HLA-C_KIR2DL3	14
IRF1_UBC	1
CD2_CD59	1
RXFP1_LGR6	1
CD2_CD58	9
APBA2_KLC1	1
NR1H2_NR1H4	2
APBA2_KLC2	1
NR1H2_NR1H3	35
PLIN2_PPARG	1
PLIN2_PPARD	1
CD2_CD53	1
ATG7_ATG3	3
ASCL1_PHOX2B	2
CD2_CD48	4
LIPE_MAPK3	1
LIPE_MAPK1	1
PSMC5_RPN1	1
PSMC5_RPN2	1
CD2_CD3G	6
CD2_CD3D	6
CD2_CD3E	6
UBE2C_ANAPC11	1
NFKB1_AIFM1	1
CD86_IL12A	2
STXBP2_STX11	1
CD86_IL12B	1
IGFBP3_GALNT14	1
PHPT1_LYRM4	1
RAD51_TP53	20
TOP2A_TP53	1
MYRIP_PCDH17	1
SRPR_SSR2	1
FOXD1_TGFB1	1
BMP2_HFE	1
CD2_CD38	1
HOXA1_NOBOX	1
CAPN6_CAPN7	1
SNORA52_SNORA48	1
SKP2_WIF1	1
RAB1A_TBC1D20	1
ATF3_EP300	1
CASP8_MUC1	1
KMT2A_SEPT11	1
ADCYAP1R1_VIP	1
PTGS2_ABCG2	2
XPC_XRCC6P5	1
DUSP1_TLR4	1
DUSP1_TLR2	1
RGS20_GNA14	1
TNFRSF1B_TRAF6	2
TNFRSF1B_TRAF5	2
TNFRSF1B_TRAF3	4
IL12A_IL18BP	1
APAF1_NLRP1	2
RMDN3_RMDN2	1
TNFRSF1B_TRAF2	14
TNFRSF1B_TRAF1	9
LGALS2_ROS1	1
BIRC3_MAPK1	1
TUBA4A_MAP1LC3A	1
TNFRSF1B_TRADD	3
MMP1_STAT1	1
IDO1_TNF	2
ZNF212_PIP4K2C	1
MAPK4_MAPKAPK5	2
FNTAP2_FNTB	1
CYP1A1_SOD2	10
BMX_DOCK1	1
EXOSC9_EXOSC10	4
TRNAQ1_TRNAR1	1
ARF1_GOLGA2	1
UBE2K_TCF7L2	1
CLEC1A_CLEC12A	2
E2F3_AURKA	1
EIF4E_MKNK2	3
EIF4E_MKNK1	6
ALPL_IL1B	1
AHR_ABCG2	1
NR1H2_NR1I2	1
KRAS_MKI67	1
RIT1_DDIT4	1
PTPN11_GRAP	1
COL1A1_VIM	1
ADORA2A_VEGFA	1
CEACAM3_SYK	1
CTBP1_ELAC2	1
CTSD_REN	1
MAP3K7_NLK	3
ERBB3_PTPN2	1
BIRC3_MAPK3	1
DOK5_DOK6	1
CSK_TNF	2
ITGA2_TNF	1
KRT14_VIM	1
CDKN1B_ESR1	2
GPR3_GPR4	1
SPI1_PARG	1
PKDREJ_PKD2L2	2
F12_KNG1	4
PLA2G15_LGALS13	1
PRKACA_GNA13	2
PRKCA_VTN	1
CD3E_FCAMR	1
EP300_SUB1	1
ASCL1_MEF2C	2
KLRC4_ULBP2	1
KLRC4_ULBP3	2
KLRC4_ULBP1	2
TNFRSF1B_TRAIP	1
DSG1_JUP	7
GSTM1_PGP	1
CDKN1A_TNF	5
GSTM1_PGR	1
DCTN1_MAPRE3	1
DCTN1_MAPRE2	3
ZBTB16_ATP6AP2	1
DCTN1_MAPRE1	2
FKBP11_FKBP14	1
ALDH7A1P4_ATG16L1	1
TBP_CREG1	1
YWHAQ_CBX5	1
MTX2_SAMM50	2
RAB7A_SPTLC1	1
RUNX3_BCL2L11	1
HIST1H4I_HIST1H2APS2	1
DHX8_GAPDHS	1
BLM_WRAP53	1
HMGB1_TPT1	1
TGFBI_VCAM1	1
CAMK4_PPP2R4	1
ATM_EEF1E1	2
HIF1A_POMC	1
ELAVL3_INA	1
NFKB1_RALBP1	2
PTPRN2_ADAMTS18	1
EIF1AX_ETF1	1
UBQLN2_HERC5	1
UBQLN2_HERC6	1
SRSF2_XPO1	1
AOC1_DAO	4
APOH_PLG	4
TGFB1_HSPB6	1
NTS_NTSR1	9
NTS_NTSR2	4
MLF1IP_CENPL	1
TRBV29OR9-2_TRBV20OR9-2	1
MYC_ROCK1	1
FKBP11_FKBP10	1
BMPR1A_PSMB4	1
CDK4_MEF2C	1
AQP4_AQP9	1
ACTN3_PPARD	1
EIF4A1_EIF4G2	4
KLC1_RAB11FIP3	1
AQP4_AQP7	1
EIF4A1_EIF4G3	1
MLF1IP_CENPT	1
ACTN3_PPARA	1
AQP4_AQP5	3
EIF4A1_EIF4G1	10
SERPINE2_PRSS3	1
PSMA3_ATXN1	1
UBE2I_PIAS3	3
PGA5_PGC	4
IFNA10_IFNWP18	2
UBE2I_PIAS1	12
PIK3CG_SMPD1	1
UBE2I_PIAS2	6
PIK3CG_SMPD2	1
HLA-B_KIAA0020	1
CSF2_RAD21	1
ID2_EOMES	1
PEX10_PEX26	1
EPHA2_LAMC2	1
C4B_CR1L	1
TCF3_RALGAPA1	1
ACTA1_APC2	1
FGB_ITGB3	21
MTOR_CXCL12	2
CARM1_PADI4	1
EGFR_TRIM29	1
ITGA2_SRC	3
CASP7_GSN	2
KIF16B_SNX29	1
GSTM1_HLA-C	1
MAGOH_RBM8A	13
MUC5AC_TIMP3	1
KIF16B_SNX20	1
GSTM1_HLA-A	1
GSTM1_HLA-B	1
PEX10_PEX19	2
PEX10_PEX14	3
PEX10_PEX13	2
UCP2_YWHAQ	1
PEX10_PEX16	3
APOE_CMA1	1
E2F1_CBX4	1
EGFR_SH3GL2	3
PEX10_PEX12	6
EGFR_SH3GL3	2
UCP2_YWHAG	1
RGS16_GDE1	1
BDNF_NCSTN	1
DPM2_AGRN	1
CDKN2A_G6PC2	1
IFNA12P_IFNE	1
CTNNB1_CTNNAL1	2
APOE_VAPA	1
KIF16B_SNX18	1
UCP2_YWHAZ	1
F13B_FGG	2
RB1_RBBP7	2
RB1_RBBP6	1
KRAS_PTGS2	1
CDC6_KAT2A	1
RB1_RBBP5	1
RB1_RBBP4	5
MED1_THRB	2
MED1_THRA	3
RB1_RBBP9	1
RB1_RBBP8	2
FBXW4_SKP2	1
F3_PWAR1	1
UIMC1_LIN28B	1
ESR1_DYX1C1	1
HSF2_HSPA1A	2
PVR_NCR3	1
MAP3K5_GHRL	1
PTPN6_ROS1	2
PPP1R13L_CUL9	1
ARRB2_RAMP1	2
GSTT1_SOD1	2
GSTT1_SOD3	1
GSTT1_SOD2	18
KIF16B_SNX31	1
H2AFX_SUPT16H	1
KIF16B_SNX32	1
ARHGAP4_RACGAP1	1
KIF16B_SNX33	1
CD28_PAK2	1
GDF5_CHRDL2	1
AHCY_BHMT	1
COL1A1_VTN	2
ZAP70_SLAMF6	1
CDH9_CDH13	1
ADD1_ATP1A1	1
CDH9_CDH11	1
ADD1_ATP1A2	1
CDH9_CDH12	1
CDH9_CDH10	2
IGHV1-69_IGKV3D-15	1
CDKN1A_TXN	1
CBFB_PLAG1	1
ST5_TRIM66	1
DOK5_DOK3	2
PITX1_POU1F1	2
RFPL2_RFPL1S	1
ATM_CDK2	1
STX7_MS4A14	1
ATM_CDK1	1
ITGB1_KIF2A	1
ACKR2_GATA1	1
XRCC3_CD3EAP	1
BLM_FANCC	4
MSRA_LINC00599	1
HSPA1A_HSP90B1	2
PPP2CA_GRK1	1
ARF1_PLD1	2
ARF1_PLD2	3
SCN2A_SCN3A	6
ABI1_ENAH	2
APAF1_NLRC4	1
CDK2_DBF4	2
ICAM1_MIR339	1
ST13P7_ST13P6	1
CDKN1A_TYR	1
TNFSF15_IL26	1
ABCA1_MEGF10	2
TNFSF15_IL27	1
CD40_ELANE	1
TMC1_TMC3	1
ABCA5_ABCC11	1
TMC1_TMC2	3
AGTR1_TIMP2	1
NUP98_XPO1	5
ABCA5_ABCC12	1
TMC1_TMC4	1
SUMO2_HDAC4	4
TMC1_TMC8	1
RCC2_RHOU	1
FLNB_SBF2	1
UCP2_YWHAB	1
CENPA_SPDL1	1
FGB_ITGA2	3
OPRK1_PDYN	2
AKT1_FSTL1	1
CLRN1_MED12L	1
GRIA2_NSF	3
ADAM17_SH3D19	1
B2M_MT2A	1
RAB32_AKAP2	1
B2M_MT1M	1
CDK1_FEN1	1
STX2_VAMP3	1
P4HB_SOD1	1
FGB_ITGA3	3
FOSL1_AKT3	1
STX2_VAMP2	3
EIF1AX_EIF1AY	1
MTR_SHMT1	22
RUNX1_PAX5	1
STX2_VAMP8	1
CUL4B_CRTC1	1
MYC_MIR17	3
TAP2_PDIA2	1
RXRA_TCF3	1
MT-ND1_DHDDS	1
JAK2_LEP	5
TRPV1_SYT9	1
EP300_MACF1	1
E2F1_PHB	5
EP300_TAF1B	1
EP300_TAF1A	1
B2M_MT1B	1
CDKN2A_KAT5	1
HDAC2_NCOR2	6
HDAC2_NCOR1	6
B2M_MT1E	1
XPO1_XPO7	1
PLG_PRNP	3
ERBB3_MUC1	2
CAMK4_PPP2CA	1
MAPK3_RAB4A	1
HLA-C_KIR2DP1	1
COL1A1_VWF	3
COL2A1_COL6A1	5
RAC1_VCL	1
GNA11_ITGB3	1
COL5A1_COL5A3	5
COL5A1_COL5A2	6
SNAP23_SCFD1	1
CDKN1A_MAD2L1	1
SCN2A_SCN7A	1
HOXD4_PRKDC	1
CYP1A2_ESR1	1
CEBPE_CEBPG	1
DICER1_COTL1	1
MAP2_SPTA1	1
CTR9_RTF1	2
POLB_TP53	1
ERBB3_MUC4	2
CD2_CD28	2
SCN2A_SCN4B	1
SCN2A_SCN4A	1
EP300_PTTG1	1
SRC_SH3KBP1	1
JAK2_LCK	9
STMN1_MIR223	1
PTK2_SKP2	1
PLG_PROC	1
DAPK1_GSTP1	1
RHOA_OLR1	1
EXO1_AICDA	1
AMFR_INSIG1	3
LIMK2_PPP1CC	1
ATRX_TRIM28	1
SCN2A_SCN5A	3
SGPP1_PA2G4P2	1
CUL2_MED31	1
F13B_FN1	1
STK38L_MOB1B	2
STK38L_MOB1A	1
CASP10_HSP90AB1	1
HGS_PELP1	2
IGFBP2_CDKAL1	2
ITGB3_PLA2G2A	1
XPO1_XPOT	1
SRC_NCF1	3
RBBP7_WNT2B	1
GOLGA2_GORASP1	9
MYC_MIR22	1
GOLGA2_GORASP2	3
TP53_CUL7	4
NEFL_PRPH	1
FMNL1_COX10	1
TP53_CUL5	3
BAG1_BCL2	2
SMN1_OSTF1	1
TP53_CUL9	5
CAPZB_AMOT	1
CLIC2_C6orf120	1
CTAGE3P_CTAGE4	1
GSTM1_SLC6A9	1
EP300_TAF5L	1
HSPA1A_STUB1	2
ZMYND11_ATF7IP	1
FYN_SPHK1	1
CALR_MASP2	1
FYN_SPHK2	1
SUN2_SYNE3	1
AKR1C1_SOD2	2
MAPK3_MAP3K14	1
MT-ND3_MT-ND5	5
MT-ND3_MT-ND4	2
FOXR2_FOXK1	1
CYB5R4_CYB5R2	1
CYB5R4_CYB5R1	1
NOS1_TACR1	1
NOS1_TACR3	1
FCGR3B_CCL3L1	1
NOS1_TACR2	1
MYO5B_RAB11B	1
MYO5B_RAB11A	3
CAPN1_NOS1	1
TP53_CUL2	1
TP53_CUL1	1
ZFP36_ALDH4A1	1
SKP1_WEE1	1
GAPDH_ATXN1	1
SCN2A_SCN8A	2
IFNA2_TNF	3
CHGB_SYP	1
CTNNB1_EPCAM	2
HLA-C_KIR2DS5	2
HLA-C_KIR2DS4	5
HBA1_MYCN	1
HLA-C_KIR2DS3	2
HLA-C_KIR2DS2	6
HLA-C_KIR2DS1	9
MAPK14_TP53	22
E2F1_BRIP1	2
ADRBK1_KCNIP3	1
TUFT1_ENAM	1
GRIA2_PTPRF	1
CDKN1A_ERBB2	4
CRHR1_MAPT	3
BBS4_PCM1	3
ANXA2_ATP5A1	1
APC_REEP5	3
ARRB2_NTSR1	1
SCN2A_SCN9A	1
CYP2C9_CYP4A11	1
TEC_ARHGEF12	1
LAMC2_SDC1	1
AXIN1_SENP2	1
CASP1_FGF2	1
MYC_PIK3CG	1
MAPK14_TP63	2
CYP17A1_EGFR	2
FYN_MED28	1
DPYSL3_DPYSL4	3
DPYSL3_DPYSL5	1
CDKN1A_UBC	1
CDKN1A_UBB	1
EGFR_GBP1	1
MATR3_IMMT	1
COL2A1_PCOLCE	1
CNTN5_ENO4	1
RAB3A_RABIF	1
CRX_CRB1	1
SPP1_SULF1	1
CALM3_PPP1R1B	1
RPL38_RPL38P1	1
FTL_FTLP3	3
CLU_PICALM	1
HHEX_ARMS2	2
COL1A1_FBN1	1
REG1A_TRHDE	1
COL2A1_COL5A1	4
COL2A1_COL5A2	1
MXD1_MXI1	4
BUB1_NSL1	1
BSG_RAC1	1
DNAJB1_DNAJA2	1
HSF1_HSF2	7
IL11_PTGFR	1
RFX7_RFX6	1
BCL2L1_CRYAB	1
CASP7_DCTN1	1
PHB_APH1A	1
CHRM1_MARK2	1
BCL2L1_CRYAA	1
ERCC2_HOXC10	1
RASA1_ZAP70	1
JUN_HDAC3	1
CNN1_VAV1	1
ERCC2_CD3EAP	3
GSK3B_PRG2	1
SLC1A2_AJUBA	1
CD4_MIR155	1
JUN_NFKB2	6
BIRC3_MAP3K7	1
JUN_NFKB1	35
CTAGE5_CTAGE4	1
SMN2_U2AF1	1
ARL3_TBCC	1
SMN2_U2AF2	1
GSTM1_RAD23A	1
B4GALT2_B3GALNT1	1
CTAGE5_CTAGE1	1
TCF7L2_MRPS9	1
ACTA1_TNNC2	1
CALD1_NR3C1	1
HCLS1_DBNL	1
ACTA1_TNNC1	1
C4orf48_P2RX6P	1
XPC_DMTF1	1
GATA3_IL4	1
IFNG_SOCS2	1
GATA3_IL5	3
GNA13_PLXNB2	1
CLTC_RABEP1	1
ADORA1_GNAZ	1
PARP1_CHD1L	2
ALB_FGB	1
KCNQ2_PRKCA	1
VCP_SYVN1	3
CTLA4_IFNA1	1
VHL_HIF1AN	2
GADD45A_HIST1H2AL	1
JAK1_JAKMIP3	1
SLC7A11_TRPM6	1
ADORA1_GNAS	1
SLC9A8_SLC26A6	1
TLR4_RIPK2	1
SCARB1_CLDN1	2
CDKN2A_TOP1	2
STAG3_FILIP1L	1
SERPINA5_PLAU	5
SERPINA5_PLAT	1
JAK1_JAKMIP1	1
MAPK1_BCAR1	2
JAK2_LYN	3
MAGEA3_MECP2	1
ACTC1_ACTG1	6
ACTC1_ACTG2	6
HGF_CXCL12	5
FBLN1_MFAP5	1
MTOR_RAPGEF3	1
RBMY2EP_RBMY2FP	1
NRG1_MUC4	1
EWSR1_RHBDD3	1
NRG1_MUC1	1
HLF_THRB	1
RTP3_LRRC2-AS1	1
TUBA4A_SIRT2	1
IRF1_TEK	1
AMELY_HDHD1	1
IGHA1_IGHEP1	1
BBS1_MKKS	1
AGT_PECAM1	1
HMOX1_PIK3CA	1
CAPN2_ABCF2	1
S1PR1_PDGFRB	1
PRKACA_TH	3
GBF1_COPZ1	1
AR_MYBBP1A	2
GOLGA2_MICAL1	2
RPS17_RPS24	1
CTLA4_PDCD1	10
CNTNAP2_AUTS2	1
GSTM1_RAD51	3
ARPC1B_ARPC2	6
OR3A3_OR11I1P	1
CREB1_EP300	3
BCL2_PRNP	1
ABL1_DOCK1	1
PIK3R1_RELA	1
ITGAE_SHPK	1
MDM2_UBQLN4	1
FES_IRS1	1
CDK16_CDK5R1	1
RPS17_RPS19	1
FES_IRS2	1
CD47_ITGA2B	3
ELF4_PML	1
SNRPD2_ZNF473	1
JUN_FOXH1	1
CALB1_ATXN1	1
PKN2_MAP3K2	2
CHST2_CHST10	1
PRKCZ_HIF1AN	1
IGF1_STAT5B	3
CHST2_CHST11	1
UNG_PSIP1	2
PSMD10_CCL5	1
LYPD3_S100A14	1
AP2A1_RALBP1	1
CLCA1_CLCA2	4
CSNK2A2_MYCN	1
CLCA1_CLCA4	3
EIF1AX_EIF4A1	1
ARHGEF6_GIT2	2
ARHGEF6_GIT1	2
BIRC5_THBS1	1
GSK3B_PROC	1
RAN_HNF1A	1
IRS1_PDPK1	2
ENG_TGFB3	2
ENG_TGFB2	1
ENG_TGFB1	11
GAB2_RSF1	1
LARGE_POMT1	2
CTGF_LRP1	1
BCL2L1_GFAP	1
LARGE_POMT2	2
SEMA4B_ARHGEF12	1
BMP4_SIX6	1
MYC_TCF7L2	1
BMP4_SIX3	1
BMP4_SIX2	1
ATF3_ATM	1
RAP2A_PLCE1	1
RNF126_TRIM60	1
TCEB3_VHL	1
DNAJB1_PDLIM5	2
SMAD6_SMURF1	4
TREX1_RNASEH2B	1
ANXA7_LGALS3	1
NKX6-1_PAX6	1
CAPN2_GAS2	2
FABP2_MTHFR	2
HIF1A_FURIN	1
TGFBR2_TNFAIP2	1
ARPC4_ARPC1B	5
ARPC4_ARPC1A	2
AURKA_ABCG2	1
FOXO1_RXRA	1
DSP_PLEC	2
CHRD_NOG	3
RNF126_TRIM75	1
CASP3_UBE4A	1
CASP3_UBE4B	1
GSK3B_PRLR	1
PTPRG_RBFOX1	1
CREBBP_SUMO2	1
CREBBP_SUMO1	1
CREBBP_SUMO3	1
ETS1_SPIB	1
MED1_TDP1	1
BAX_TFAP2A	1
ALOX12_ALOX12P2	1
ALOX12_ALOX12P1	1
UHRF1_UHRF2	1
ATP8B4_ATP8B3	1
ANK3_C15orf53	1
EP300_PPP1R13L	1
GC_LGMN	1
CD34_IL3RA	1
CD33_CD83	1
RAB5A_RBBP7	1
KRT33A_KRT41P	1
NT5E_P2RY8	1
GSTP1_MYL6	1
ETV3_HDAC5	1
ETS1_SPP1	1
PRF1_UNC13D	3
ETV3_HDAC2	1
PRKCD_CCL2	1
SLC9A3R1_RAMP3	1
TSSK1A_TSSK6	1
MMP9_MTHFR	2
FGF2_IRS4	1
IRF1_TNF	1
IKBKB_NGF	1
FOSB_IGF1	1
BCL6_PTPRO	1
NOTCH1_REL	1
MAPK14_EIF4EBP2	1
LIG1_RPA1	1
IVL_CNFN	2
MAPK14_EIF4EBP1	11
LIG1_RPA3	1
MIR136_MIR433	1
MIR136_MIR431	1
ZEB1_GEMIN2	1
DNM2_PICALM	1
CCDC42_NBPF16	1
DNAJB1_DNAJC3	1
CSNK2A2_MYF5	1
ELANE_SDC1	2
PTH_PTH2R	3
MGMT_UBA1	1
CALR_FBN1	1
ERBB2_DOCK7	1
LAMB2_PTK2	1
IVL_KRT4	1
IVL_KRT1	2
SOX11_SLC9A3R2	1
DDB2_MYC	1
CSNK1A1_PPP1CA	1
CHRNB1_TNFSF13	1
ARHGEF11_ARHGEF12	7
FKBP4_STIP1	1
PHKG1_PHKA1P1	1
APOA1_ZNF259	1
NCOR1_SIRT1	1
BAG6_APOM	2
CNOT4_UBE2B	1
C1QBP_CBFB	1
PTH_PTH1R	5
ALOX5_TGFBRAP1	1
LTB_DDX39B	2
LTB_DDX39A	1
BIK_BNIP2	1
BIK_BNIP3	1
ALDOB_ALDOC	2
C11orf57_UVSSA	1
LSP1_STXBP4	1
FGF4_SH2D1A	1
TCF20_IGF2BP2	1
ELAVL4_NACA	1
GCG_GCGR	3
HCFC1_STK38	1
BBS1_ARL6	1
CCR3_CCR7	1
CCR3_CCR5	24
CD33_CD34	1
CCR3_CCR4	2
NR0B1_RNF31	1
CYP1A1_SNCG	1
ERCC5_EXO1	1
CCR3_CCR8	3
CD33_CD38	1
CD55_PLAUR	1
GNAI2_SIX1	1
FANCL_C19orf40	1
ATXN8OS_KLHL20	1
NOTCH1_TGFB1	2
GNAI2_SIX4	1
RHOA_SERPINB5	1
MIR145_MIR155	1
HLA-DPA1_RPL32P1	1
CD33_CD40	1
LRP1_SHC1	3
ACHE_BCHE	13
HDAC1_HIC2	1
HDAC1_HIC1	2
CEP135_CCP110	1
BCL6_PDCD1	1
MAPK3_SPAG1	1
BCL6_PDCD2	2
ACTN4_VCL	1
RBBP4_SAP18	1
HMOX1_PIK3R3	1
AOC1_SCN10A	1
CTSD_STH	1
SNX21_ARHGAP33	1
DAXX_LTA	1
MAPK3_MAPK13	1
TGFB1_SUFU	1
MAPK3_MAPK10	3
MAPK3_MAPK12	1
MAPK3_MAPK11	3
CD55_SIRPA	1
SRC_MED28	1
CTSB_SERPINE1	1
HLF_MLLT3	1
IL9_IRF1	1
ARRB2_DVL2	1
SENP3_SENP5	4
RALA_CNKSR2	1
ACTA1_TNNT3	1
ACTA1_TNNT1	1
MIR155HG_MIR146A	1
CIRBP_PABPC1	1
AQP4_S100B	1
VCP_TOMM34	1
TP53_STK40	1
BECN1_GOPC	1
TCF3_PTF1A	2
SRC_BATF3	1
TACC1_TDRD7	2
PIK3CD_PIK3AP1	1
CCNG2_ERBB2	1
C4orf21_ZNF605	1
TYRO3_YES1	1
SNTB2_PLEKHA2	1
CXorf40B_LINC00894	1
CXorf40B_LINC00893	2
HDAC2_RAD21	1
MOK_S100P	1
CHUK_NFKB1	24
CHUK_NFKB2	5
IFNA2_CCL13	1
CRP_NPPB	13
IFNA2_CCL18	1
EPS15_EPS15L1	4
KRT1_CD93	1
DHFR_SUV39H1	1
ETS1_SPI1	5
TGFB1_FOXP3	4
ZNF135_ZNF77	1
CX3CL1_TNF	2
FOXE1_ILF2P2	1
KLK3_CYP3A4	1
MAX_EP400	1
RBBP4_SAP30	3
DAXX_SPOP	2
C1QBP_CALR	2
ARL4C_TUBA1B	1
ROR1_NCKAP5	1
SERPINB5_S100P	1
APOE_UCHL1	1
CDC27_TTK	1
CLU_KITLG	1
REPS2_CDK5RAP2	1
IFIT2_IFIT1P1	1
MAP3K5_KMT2A	1
SPAST_SSNA1	1
RPL34_PSMC3IP	1
CCR3_CCR2	15
RAB21_ZFYVE20	1
CLC_PIP	1
TRIP6_SCRIB	1
SLC4A7_STXBP4	1
CDK6_TARDBP	1
CDK5_PSEN1	2
DSP_PKP3	1
IL13_TBX21	1
DSP_PKP4	2
CYP11B2_GRK4	1
MECOM_CKAP5	1
ILF2_PRKDC	2
DSP_PKP1	6
DSP_PKP2	7
CDC42_WNT5A	1
ICAM1_MIR222	1
RPGRIP1L_INVS	1
EPHX1_CYP4F2	1
COX8A_COX8BP	1
CTNND2_ATN1	1
RAC1_WAS	5
RNU4-4P_RNU4-3P	1
NDUFA10_NDUFS7	1
ACTA1_TNNI1	1
SMN1_COIL	4
FIGF_HNF4A	1
EGFR_PRKACA	1
COX5AP1_COX7CP1	1
CEACAM5_MMP9	1
CPB2_MTR	1
CREB1_HMOX1	1
ZNF7_ZNF8	1
MYBPC3_TPM1	8
TRAF3_CAP1	1
OGG1_AKR1A1	2
DICER1_PIWIL3	1
MAD2L2_POLK	1
DICER1_PIWIL2	1
KCNJ11_FOXP3	1
MAD2L2_POLI	1
DICER1_PIWIL4	2
IKBKB_MYC	1
POLH_WRN	1
ESRRG_NR0B2	1
CIRBP_PABPN1	1
HSPA9_MCL1	1
F3_THBS2	1
BCR_HRAS	1
ACTA1_TNNI2	1
ACTA1_TNNI3	2
POLR2A_SMARCE1	1
CAPS_FABP5	1
GTF2E1_TBP	5
NGF_CCNA1	1
HOXA7_SCMH1	1
CDH1_PFKFB3	1
VHL_UBE2S	1
PTPRJ_RET	1
RFC4_CYP4F2	1
PRKCI_EZR	2
APOA1_APOA1BP	1
CYP2D6_RRAS2	1
